Ratio AA AAS CS Diff
0.8816139725270585 Glu 0.280854 0.318568 -0.037714000000000025
0.9524950865250946 Glu 0.29805 0.312915 -0.014865000000000017
0.8437466177180383 Glu 0.288439 0.341855 -0.05341600000000002
1.0243424786080686 Glu 0.276174 0.269611 0.0065629999999999855
1.02742769623835 Glu 0.299189 0.291202 0.007986999999999966
0.9200674001772328 Glu 0.284483 0.309198 -0.024714999999999987
1.0554043168901683 Glu 0.283013 0.268156 0.014857000000000009
0.9949857099546601 Glu 0.292089 0.293561 -0.0014720000000000288
0.917342532125553 Glu 0.278696 0.303808 -0.025112000000000023
0.8768215844558126 Glu 0.298919 0.340912 -0.041993
1.0715871152026917 Glu 0.291117 0.271669 0.01944800000000002
1.0148031540037628 Glu 0.290734 0.286493 0.004240999999999995
1.1003076191573973 Glu 0.305463 0.277616 0.02784700000000001
1.0766974030791365 Glu 0.287363 0.266893 0.020469999999999988
0.8549250904081281 Glu 0.297873 0.34842 -0.05054700000000001
0.9928714488091167 Glu 0.284551 0.286594 -0.002043000000000017
0.9351248190377217 Glu 0.286151 0.306003 -0.019852000000000036
1.1228842881994228 Glu 0.293696 0.261555 0.03214100000000003
0.9610624424437255 Glu 0.284906 0.296449 -0.011543000000000025
1.1088677271141976 Glu 0.292506 0.263788 0.028717999999999966
0.990903836807608 Glu 0.301754 0.304524 -0.0027699999999999947
0.9787647922376168 Glu 0.295355 0.301763 -0.006408000000000025
1.0436383466984844 Glu 0.285146 0.273223 0.011923000000000017
0.9899232360534098 Glu 0.289508 0.292455 -0.002947000000000033
1.0757170128457672 Glu 0.282877 0.262966 0.019911000000000012
1.002632470791213 Glu 0.29289 0.292121 7.689999999999642e-4
0.9507229838569857 Glu 0.301595 0.317227 -0.01563199999999998
1.0009618999556307 Glu 0.295533 0.295249 2.8400000000000647e-4
1.0663661596058265 Glu 0.297369 0.278862 0.018506999999999996
0.9501909647675654 Glu 0.294315 0.309743 -0.015427999999999997
1.044476706818199 Glu 0.276262 0.264498 0.011763999999999997
0.8964430082540603 Glu 0.296278 0.330504 -0.034226000000000034
1.0017531991457138 Glu 0.282836 0.282341 4.949999999999677e-4
0.9224316245464282 Glu 0.288532 0.312795 -0.02426299999999998
1.0671900451479022 Glu 0.286961 0.268894 0.018067
0.9894760769040261 Glu 0.291655 0.294757 -0.0031019999999999937
0.9341678789270856 Glu 0.292828 0.313464 -0.020636000000000043
1.417278341186833 Glu 0.294458 0.207763 0.086695
0.9997278018956156 Glu 0.286478 0.286556 -7.799999999996698e-5
0.8921924331760397 Glu 0.287956 0.322751 -0.03479500000000002
0.9979764053030697 Glu 0.287025 0.287607 -5.820000000000269e-4
0.9850875529200411 Glu 0.275264 0.279431 -0.004166999999999976
0.9930639871129701 Glu 0.290359 0.292387 -0.0020280000000000298
1.0013816349346727 Glu 0.300059 0.299645 4.1400000000002546e-4
0.9686308090146765 Glu 0.283927 0.293122 -0.009195000000000009
0.9699250870327084 Glu 0.291704 0.300749 -0.00904499999999997
1.0930157106432354 Glu 0.286357 0.261988 0.024368999999999974
0.9601235654614604 Glu 0.28905 0.301055 -0.012005000000000043
0.9110345075696872 Glu 0.278557 0.305759 -0.027202000000000004
0.9933517850457152 Glu 0.283891 0.285791 -0.0019000000000000128
0.8832636733307545 Glu 0.280854 0.317973 -0.03711900000000001
0.9342615869751929 Glu 0.29805 0.31902199999999997 -0.02097199999999999
0.9904029062540775 Glu 0.288439 0.291234 -0.002794999999999992
0.849692949530502 Glu 0.276174 0.325028 -0.04885400000000001
0.9720335155963183 Glu 0.299189 0.307797 -0.008608000000000005
1.0129213043075762 Glu 0.284483 0.280854 0.0036289999999999933
0.968781342744572 Glu 0.283013 0.292133 -0.009119999999999961
0.8778743880044361 Glu 0.292089 0.332723 -0.040634
0.8853394326376314 Glu 0.278696 0.31479 -0.036094000000000015
1.05675498912909 Glu 0.298919 0.282865 0.016054000000000013
1.1263043049316945 Glu 0.291117 0.258471 0.03264600000000001
1.062201096785272 Glu 0.290734 0.273709 0.017025000000000012
0.97953156365642 Glu 0.305463 0.311846 -0.0063830000000000275
1.1353509413089427 Glu 0.287363 0.253105 0.034257999999999955
1.1343092043883733 Glu 0.297873 0.262603 0.035270000000000024
0.9613306891623902 Glu 0.284551 0.295997 -0.011446000000000012
1.0242431401184058 Glu 0.286151 0.279378 0.0067729999999999735
0.885843206331588 Glu 0.293696 0.331544 -0.03784799999999999
0.9791088887743354 Glu 0.284906 0.290985 -0.006079000000000001
0.9232706784716632 Glu 0.292506 0.316815 -0.024309000000000025
1.0724379113771094 Glu 0.301754 0.281372 0.02038200000000001
0.9141910003157132 Glu 0.295355 0.323078 -0.027722999999999998
0.8177003128611453 Glu 0.285146 0.348717 -0.06357099999999999
0.8938466763407329 Glu 0.289508 0.32389 -0.034382000000000024
0.8581365788843013 Glu 0.282877 0.329641 -0.04676400000000003
0.9255198129305441 Glu 0.29289 0.31646 -0.023570000000000035
0.960833288200606 Glu 0.301595 0.313889 -0.012293999999999972
0.9027933063289283 Glu 0.295533 0.327354 -0.03182099999999999
1.0999937115526177 Glu 0.297369 0.270337 0.027032
1.0532880021472668 Glu 0.294315 0.279425 0.014890000000000014
0.8749584313824852 Glu 0.276262 0.315743 -0.03948099999999999
1.060123445746489 Glu 0.296278 0.279475 0.016803000000000012
0.9400698647575174 Glu 0.282836 0.300867 -0.01803100000000002
0.9468820351931951 Glu 0.288532 0.304718 -0.016185999999999978
0.8339853059136723 Glu 0.286961 0.344084 -0.05712299999999998
1.041249406464097 Glu 0.291655 0.280101 0.011554000000000009
1.0323094658097813 Glu 0.292828 0.283663 0.009164999999999979
1.05785818726581 Glu 0.294458 0.278353 0.01610499999999998
1.0072995267262537 Glu 0.286478 0.284402 0.0020760000000000223
0.8584784721518308 Glu 0.287956 0.335426 -0.04747000000000001
0.9804206218809456 Glu 0.287025 0.292757 -0.005732000000000015
0.9108488911537165 Glu 0.275264 0.302206 -0.026941999999999966
1.175870992301493 Glu 0.290359 0.246931 0.04342799999999997
0.9661557780854558 Glu 0.300059 0.31057 -0.010510999999999993
1.0651083576232974 Glu 0.283927 0.266571 0.017355999999999983
0.9882040476174345 Glu 0.291704 0.295186 -0.003481999999999985
1.003507898905227 Glu 0.286357 0.285356 0.0010009999999999741
1.0412726545698199 Glu 0.28905 0.277593 0.011456999999999995
0.9140028743363762 Glu 0.278557 0.304766 -0.026208999999999982
1.034788060376093 Glu 0.283891 0.274347 0.009543999999999997
0.945493107104984 Glu 0.280854 0.297045 -0.01619100000000001
0.9627217845480004 Glu 0.29805 0.309591 -0.011541000000000023
0.9597549694876453 Glu 0.288439 0.300534 -0.012095000000000022
0.9824585119439355 Glu 0.276174 0.281105 -0.004931000000000019
0.914157123476858 Glu 0.299189 0.327284 -0.028095000000000037
1.0815240325579094 Glu 0.284483 0.263039 0.021443999999999963
0.882340663894047 Glu 0.287471 0.325805 -0.038334000000000035
1.0674324013199967 Glu 0.292089 0.273637 0.01845199999999997
0.8767526653726487 Glu 0.278696 0.317873 -0.03917700000000002
1.141391423880255 Glu 0.298919 0.26189 0.03702899999999998
0.9938684865472002 Glu 0.291117 0.292913 -0.0017959999999999643
1.162229364546356 Glu 0.290734 0.250152 0.04058200000000001
1.113601067436621 Glu 0.305463 0.274302 0.031160999999999994
1.0987932366189213 Glu 0.287363 0.261526 0.025837
1.1769310095498493 Glu 0.297873 0.253093 0.044779999999999986
0.9640306537294016 Glu 0.284551 0.295168 -0.010616999999999988
1.0636397427796156 Glu 0.286151 0.26903 0.017120999999999997
1.0544312204929365 Glu 0.293696 0.278535 0.015161000000000036
1.0760102726792053 Glu 0.284906 0.26478 0.020125999999999977
1.0929533047614421 Glu 0.292506 0.267629 0.024876999999999982
0.9437067245444937 Glu 0.301754 0.319754 -0.01799999999999996
0.9531454720305672 Glu 0.295355 0.309874 -0.014519000000000004
0.9224383900207686 Glu 0.285146 0.309122 -0.023975999999999997
0.9069288072727728 Glu 0.289508 0.319218 -0.029710000000000014
0.8374890457355344 Glu 0.282877 0.337768 -0.05489100000000002
1.01188111286539 Glu 0.29289 0.289451 0.00343899999999997
0.9521637142577515 Glu 0.301595 0.316747 -0.015151999999999999
1.1860459516404134 Glu 0.295533 0.249175 0.04635799999999998
1.039399224738463 Glu 0.297369 0.286097 0.011272000000000004
0.9969344895332295 Glu 0.294315 0.29522 -9.049999999999891e-4
1.0036912434694782 Glu 0.276262 0.275246 0.0010160000000000169
0.9632989342124941 Glu 0.296278 0.307566 -0.01128800000000002
0.9433495318873594 Glu 0.282836 0.299821 -0.016985000000000028
0.8999441691021207 Glu 0.288532 0.320611 -0.03207899999999997
1.0201425549689827 Glu 0.286961 0.281295 0.005666000000000004
0.9576651299630928 Glu 0.291655 0.304548 -0.012892999999999988
1.2449534887675797 Glu 0.292828 0.235212 0.05761599999999997
1.172303417085027 Glu 0.294458 0.251179 0.04327900000000001
0.8727007975239592 Glu 0.286478 0.328266 -0.04178799999999999
0.9480438668980072 Glu 0.287956 0.303737 -0.01578099999999999
0.8571262195067325 Glu 0.287025 0.33486899999999997 -0.047844
0.9285468517031771 Glu 0.275264 0.296446 -0.02118199999999998
1.0669432389827331 Glu 0.290359 0.272141 0.018217999999999956
0.9893990253038507 Glu 0.300059 0.303274 -0.003214999999999968
1.1642316760635572 Glu 0.283927 0.243875 0.040051999999999977
0.9401102849942151 Glu 0.291704 0.310287 -0.01858299999999996
1.0260859906047433 Glu 0.286357 0.279077 0.007279999999999953
0.8837368570703533 Glu 0.28905 0.327077 -0.03802700000000003
1.1273366708081571 Glu 0.278557 0.247093 0.03146399999999999
0.8932867638960998 Glu 0.283891 0.317805 -0.033914
0.8570853105879122 Glu 0.280854 0.327685 -0.04683100000000001
1.0231965752695737 Glu 0.29805 0.291293 0.0067569999999999575
0.8574515965052573 Glu 0.288439 0.336391 -0.047951999999999995
1.0494886966038508 Glu 0.276174 0.263151 0.013022999999999951
1.0809710309345395 Glu 0.299189 0.276778 0.02241099999999996
0.8905650808756547 Glu 0.284483 0.319441 -0.03495799999999999
0.8661139047148464 Glu 0.287471 0.331909 -0.04443800000000003
1.0364675741274325 Glu 0.292089 0.281812 0.01027699999999998
0.87997777132248 Glu 0.278696 0.316708 -0.03801199999999999
0.885261000645616 Glu 0.298919 0.337662 -0.03874300000000003
1.0519208810903784 Glu 0.291117 0.276748 0.01436900000000002
1.0954971928105806 Glu 0.290734 0.26539 0.025343999999999978
0.9842881494108057 Glu 0.305463 0.310339 -0.0048759999999999915
1.0138728650006528 Glu 0.287363 0.283431 0.003931999999999991
0.9877440983655482 Glu 0.297873 0.301569 -0.003695999999999977
1.0675573263701303 Glu 0.284551 0.266544 0.018006999999999995
0.9931763832054338 Glu 0.286151 0.288117 -0.0019660000000000233
1.1490274017621007 Glu 0.293696 0.255604 0.038092000000000015
0.9709703364414635 Glu 0.284906 0.293424 -0.008518000000000026
1.0566687980232572 Glu 0.292506 0.276819 0.015687000000000006
0.9381935311364196 Glu 0.301754 0.321633 -0.01987899999999998
1.0435724305091811 Glu 0.295355 0.283023 0.012331999999999954
0.8650303212321432 Glu 0.285146 0.329637 -0.044491
0.8587199938304378 Glu 0.289508 0.337139 -0.047631000000000034
0.9409442140032133 Glu 0.282877 0.300631 -0.017753999999999992
1.035305512156153 Glu 0.29289 0.282902 0.009987999999999997
0.8755334281650071 Glu 0.301595 0.34447 -0.042874999999999996
0.9713300641564997 Glu 0.295533 0.304256 -0.008723000000000036
1.1621514940713935 Glu 0.297369 0.255878 0.041491
0.9992293119487202 Glu 0.294315 0.294542 -2.2700000000003273e-4
0.8596116746530588 Glu 0.276262 0.32138 -0.04511799999999999
1.1089867158754458 Glu 0.296278 0.267161 0.029117000000000004
0.8907827686338239 Glu 0.282836 0.317514 -0.03467800000000004
0.9760926119506494 Glu 0.288532 0.295599 -0.00706699999999999
0.9521693830961989 Glu 0.286961 0.301376 -0.014414999999999956
1.0688188041454727 Glu 0.291655 0.272876 0.01877899999999999
1.1277102123497107 Glu 0.292828 0.259666 0.03316199999999997
1.0673602174898051 Glu 0.294458 0.275875 0.018583000000000016
1.0541270495422566 Glu 0.286478 0.271768 0.01471
1.1989773824989174 Glu 0.287956 0.240168 0.047788
0.9310559590500811 Glu 0.287025 0.308279 -0.02125400000000005
0.9834720783164814 Glu 0.275264 0.27989000000000003 -0.004626000000000019
1.0742578286864382 Glu 0.290359 0.270288 0.020071000000000006
1.0701830723194512 Glu 0.300059 0.280381 0.01967800000000003
1.050861446786461 Glu 0.283927 0.270185 0.013741999999999976
0.9157904981367357 Glu 0.291704 0.318527 -0.026822999999999986
0.962431310602114 Glu 0.286357 0.297535 -0.011178000000000021
0.9334853348662666 Glu 0.28905 0.309646 -0.020596000000000003
0.8544431152418637 Glu 0.278557 0.32601 -0.04745300000000002
0.8455931849998511 Glu 0.283891 0.33573 -0.05183899999999997
0.9677145928662 Glu 0.280854 0.290224 -0.00936999999999999
0.9462295269328574 Glu 0.29805 0.314987 -0.016937000000000035
1.1563323083830774 Glu 0.288439 0.249443 0.038996
0.9253176262463814 Glu 0.276174 0.298464 -0.022290000000000032
0.9861953938498963 Glu 0.299189 0.303377 -0.004188000000000025
1.0472794875570608 Glu 0.284483 0.27164 0.012842999999999993
0.982716125349113 Glu 0.287471 0.292527 -0.005056000000000005
0.9906930363968754 Glu 0.292089 0.294833 -0.002744000000000024
0.8690700785510925 Glu 0.278696 0.320683 -0.041987
1.0292609694202555 Glu 0.298919 0.290421 0.008498000000000006
1.0097920872442716 Glu 0.291117 0.288294 0.00282300000000002
1.2401899098653313 Glu 0.290734 0.234427 0.056306999999999996
1.2722535985605756 Glu 0.305463 0.240096 0.06536699999999998
0.9284299630066394 Glu 0.287363 0.309515 -0.022152000000000005
0.9775173599716465 Glu 0.297873 0.304724 -0.006850999999999996
0.8442297079993116 Glu 0.284551 0.337054 -0.05250300000000002
1.0354321733686978 Glu 0.286151 0.276359 0.009791999999999967
1.0316670237915422 Glu 0.293696 0.284681 0.009014999999999995
1.0006884197955814 Glu 0.284906 0.28471 1.9599999999997397e-4
1.2061705180860012 Glu 0.292506 0.242508 0.04999799999999999
0.9468217959096586 Glu 0.301754 0.318702 -0.016947999999999963
1.0066220877128405 Glu 0.295355 0.293412 0.0019429999999999725
0.8797544119461927 Glu 0.285146 0.32412 -0.03897400000000001
1.2008245849077734 Glu 0.289508 0.241091 0.04841699999999999
0.8957274537929811 Glu 0.282877 0.315807 -0.032930000000000015
0.8999677364838913 Glu 0.29289 0.325445 -0.032555
1.011405326733603 Glu 0.301595 0.298194 0.0034009999999999874
0.9076622092273294 Glu 0.295533 0.325598 -0.03006500000000001
1.1553560258447528 Glu 0.297369 0.257383 0.03998600000000002
1.1003170306786998 Glu 0.294315 0.267482 0.026832999999999996
0.8549350432323033 Glu 0.276262 0.323138 -0.04687599999999997
0.9022165785090244 Glu 0.296278 0.328389 -0.032111
0.9813062062840013 Glu 0.282836 0.288224 -0.005388000000000004
0.9309706187928732 Glu 0.288532 0.309926 -0.02139399999999997
0.8578368214470415 Glu 0.286961 0.334517 -0.04755599999999999
1.065207942995095 Glu 0.291655 0.273801 0.01785399999999998
1.1150424955067473 Glu 0.292828 0.262616 0.03021199999999996
0.9472610760104486 Glu 0.294458 0.310852 -0.01639400000000002
0.9682432386759228 Glu 0.286478 0.295874 -0.009396000000000015
0.9818768306446938 Glu 0.287956 0.293271 -0.005315000000000014
1.0185162185467358 Glu 0.287025 0.281807 0.005218
0.8980236328876883 Glu 0.275264 0.306522 -0.03125800000000001
1.171752105537149 Glu 0.290359 0.247799 0.04255999999999999
1.0011110147267839 Glu 0.300059 0.299726 3.330000000000277e-4
1.024807438261133 Glu 0.283927 0.277054 0.0068729999999999625
0.9323012215311648 Glu 0.291704 0.312886 -0.02118199999999998
1.0690667035022416 Glu 0.286357 0.267857 0.01849999999999996
0.8657198308394531 Glu 0.28905 0.333884 -0.04483400000000004
0.7997065950092442 Glu 0.278557 0.348324 -0.06976700000000002
0.9347005834244249 Glu 0.283891 0.303724 -0.01983299999999999
0.9854215130048524 Glu 0.280854 0.285009 -0.00415500000000002
0.8557155366704469 Glu 0.29805 0.348305 -0.050254999999999994
0.9457636566332219 Glu 0.288439 0.30498 -0.016540999999999972
1.0762695681656098 Glu 0.276174 0.256603 0.01957099999999995
1.014777907418462 Glu 0.299189 0.294832 0.004357
0.889943816006807 Glu 0.284483 0.319664 -0.03518100000000002
1.090276408210325 Glu 0.287471 0.263668 0.023802999999999963
0.9378238841048758 Glu 0.292089 0.311454 -0.01936500000000002
0.9261988082538227 Glu 0.278696 0.300903 -0.022206999999999977
0.9655411887450054 Glu 0.298919 0.309587 -0.01066800000000001
1.1217473730449559 Glu 0.291117 0.259521 0.03159600000000001
1.162229364546356 Glu 0.290734 0.250152 0.04058200000000001
1.113601067436621 Glu 0.305463 0.274302 0.031160999999999994
1.0987932366189213 Glu 0.287363 0.261526 0.025837
1.1769310095498493 Glu 0.297873 0.253093 0.044779999999999986
0.9640306537294016 Glu 0.284551 0.295168 -0.010616999999999988
1.0636397427796156 Glu 0.286151 0.26903 0.017120999999999997
1.0544312204929365 Glu 0.293696 0.278535 0.015161000000000036
1.0760102726792053 Glu 0.284906 0.26478 0.020125999999999977
1.0929533047614421 Glu 0.292506 0.267629 0.024876999999999982
0.9437067245444937 Glu 0.301754 0.319754 -0.01799999999999996
0.9531454720305672 Glu 0.295355 0.309874 -0.014519000000000004
0.9224383900207686 Glu 0.285146 0.309122 -0.023975999999999997
0.9069288072727728 Glu 0.289508 0.319218 -0.029710000000000014
0.8374890457355344 Glu 0.282877 0.337768 -0.05489100000000002
1.01188111286539 Glu 0.29289 0.289451 0.00343899999999997
0.9521637142577515 Glu 0.301595 0.316747 -0.015151999999999999
1.1860459516404134 Glu 0.295533 0.249175 0.04635799999999998
1.039399224738463 Glu 0.297369 0.286097 0.011272000000000004
0.9969344895332295 Glu 0.294315 0.29522 -9.049999999999891e-4
1.0036912434694782 Glu 0.276262 0.275246 0.0010160000000000169
0.9632989342124941 Glu 0.296278 0.307566 -0.01128800000000002
0.9433495318873594 Glu 0.282836 0.299821 -0.016985000000000028
0.8999441691021207 Glu 0.288532 0.320611 -0.03207899999999997
1.0201425549689827 Glu 0.286961 0.281295 0.005666000000000004
0.9576651299630928 Glu 0.291655 0.304548 -0.012892999999999988
1.2449534887675797 Glu 0.292828 0.235212 0.05761599999999997
1.172303417085027 Glu 0.294458 0.251179 0.04327900000000001
0.8727007975239592 Glu 0.286478 0.328266 -0.04178799999999999
0.9480438668980072 Glu 0.287956 0.303737 -0.01578099999999999
0.8571262195067325 Glu 0.287025 0.33486899999999997 -0.047844
0.9285468517031771 Glu 0.275264 0.296446 -0.02118199999999998
1.0669432389827331 Glu 0.290359 0.272141 0.018217999999999956
0.9893990253038507 Glu 0.300059 0.303274 -0.003214999999999968
1.1642316760635572 Glu 0.283927 0.243875 0.040051999999999977
0.9401102849942151 Glu 0.291704 0.310287 -0.01858299999999996
1.0260859906047433 Glu 0.286357 0.279077 0.007279999999999953
0.8837368570703533 Glu 0.28905 0.327077 -0.03802700000000003
1.1273366708081571 Glu 0.278557 0.247093 0.03146399999999999
0.8932867638960998 Glu 0.283891 0.317805 -0.033914
0.8570853105879122 Glu 0.280854 0.327685 -0.04683100000000001
1.0231965752695737 Glu 0.29805 0.291293 0.0067569999999999575
0.8574515965052573 Glu 0.288439 0.336391 -0.047951999999999995
1.0494886966038508 Glu 0.276174 0.263151 0.013022999999999951
1.0809710309345395 Glu 0.299189 0.276778 0.02241099999999996
0.8905650808756547 Glu 0.284483 0.319441 -0.03495799999999999
0.8661139047148464 Glu 0.287471 0.331909 -0.04443800000000003
1.0364675741274325 Glu 0.292089 0.281812 0.01027699999999998
0.87997777132248 Glu 0.278696 0.316708 -0.03801199999999999
0.885261000645616 Glu 0.298919 0.337662 -0.03874300000000003
1.0519208810903784 Glu 0.291117 0.276748 0.01436900000000002
1.0954971928105806 Glu 0.290734 0.26539 0.025343999999999978
0.9842881494108057 Glu 0.305463 0.310339 -0.0048759999999999915
1.0138728650006528 Glu 0.287363 0.283431 0.003931999999999991
0.9877440983655482 Glu 0.297873 0.301569 -0.003695999999999977
1.0675573263701303 Glu 0.284551 0.266544 0.018006999999999995
0.9931763832054338 Glu 0.286151 0.288117 -0.0019660000000000233
1.1490274017621007 Glu 0.293696 0.255604 0.038092000000000015
0.9709703364414635 Glu 0.284906 0.293424 -0.008518000000000026
1.0566687980232572 Glu 0.292506 0.276819 0.015687000000000006
0.9381935311364196 Glu 0.301754 0.321633 -0.01987899999999998
1.0435724305091811 Glu 0.295355 0.283023 0.012331999999999954
0.8650303212321432 Glu 0.285146 0.329637 -0.044491
0.8587199938304378 Glu 0.289508 0.337139 -0.047631000000000034
0.9409442140032133 Glu 0.282877 0.300631 -0.017753999999999992
1.035305512156153 Glu 0.29289 0.282902 0.009987999999999997
0.8755334281650071 Glu 0.301595 0.34447 -0.042874999999999996
0.9713300641564997 Glu 0.295533 0.304256 -0.008723000000000036
1.1621514940713935 Glu 0.297369 0.255878 0.041491
0.9992293119487202 Glu 0.294315 0.294542 -2.2700000000003273e-4
0.8596116746530588 Glu 0.276262 0.32138 -0.04511799999999999
1.1089867158754458 Glu 0.296278 0.267161 0.029117000000000004
0.8907827686338239 Glu 0.282836 0.317514 -0.03467800000000004
0.9760926119506494 Glu 0.288532 0.295599 -0.00706699999999999
0.9521693830961989 Glu 0.286961 0.301376 -0.014414999999999956
1.0688188041454727 Glu 0.291655 0.272876 0.01877899999999999
1.1277102123497107 Glu 0.292828 0.259666 0.03316199999999997
1.0673602174898051 Glu 0.294458 0.275875 0.018583000000000016
1.0541270495422566 Glu 0.286478 0.271768 0.01471
1.1989773824989174 Glu 0.287956 0.240168 0.047788
0.9310559590500811 Glu 0.287025 0.308279 -0.02125400000000005
0.9834720783164814 Glu 0.275264 0.27989000000000003 -0.004626000000000019
1.0742578286864382 Glu 0.290359 0.270288 0.020071000000000006
1.0701830723194512 Glu 0.300059 0.280381 0.01967800000000003
1.050861446786461 Glu 0.283927 0.270185 0.013741999999999976
0.9157904981367357 Glu 0.291704 0.318527 -0.026822999999999986
0.962431310602114 Glu 0.286357 0.297535 -0.011178000000000021
0.9334853348662666 Glu 0.28905 0.309646 -0.020596000000000003
0.8544431152418637 Glu 0.278557 0.32601 -0.04745300000000002
0.8455931849998511 Glu 0.283891 0.33573 -0.05183899999999997
0.9677145928662 Glu 0.280854 0.290224 -0.00936999999999999
0.9462295269328574 Glu 0.29805 0.314987 -0.016937000000000035
1.1563323083830774 Glu 0.288439 0.249443 0.038996
0.9253176262463814 Glu 0.276174 0.298464 -0.022290000000000032
0.9861953938498963 Glu 0.299189 0.303377 -0.004188000000000025
1.0472794875570608 Glu 0.284483 0.27164 0.012842999999999993
0.982716125349113 Glu 0.287471 0.292527 -0.005056000000000005
0.9906930363968754 Glu 0.292089 0.294833 -0.002744000000000024
0.8690700785510925 Glu 0.278696 0.320683 -0.041987
1.0292609694202555 Glu 0.298919 0.290421 0.008498000000000006
1.0097920872442716 Glu 0.291117 0.288294 0.00282300000000002
1.2401899098653313 Glu 0.290734 0.234427 0.056306999999999996
1.2722535985605756 Glu 0.305463 0.240096 0.06536699999999998
0.9284299630066394 Glu 0.287363 0.309515 -0.022152000000000005
0.9775173599716465 Glu 0.297873 0.304724 -0.006850999999999996
0.8442297079993116 Glu 0.284551 0.337054 -0.05250300000000002
1.0354321733686978 Glu 0.286151 0.276359 0.009791999999999967
1.0316670237915422 Glu 0.293696 0.284681 0.009014999999999995
1.0006884197955814 Glu 0.284906 0.28471 1.9599999999997397e-4
1.2061705180860012 Glu 0.292506 0.242508 0.04999799999999999
0.9468217959096586 Glu 0.301754 0.318702 -0.016947999999999963
1.0066220877128405 Glu 0.295355 0.293412 0.0019429999999999725
0.8797544119461927 Glu 0.285146 0.32412 -0.03897400000000001
1.2008245849077734 Glu 0.289508 0.241091 0.04841699999999999
0.8957274537929811 Glu 0.282877 0.315807 -0.032930000000000015
0.8999677364838913 Glu 0.29289 0.325445 -0.032555
1.011405326733603 Glu 0.301595 0.298194 0.0034009999999999874
0.9076622092273294 Glu 0.295533 0.325598 -0.03006500000000001
1.1553560258447528 Glu 0.297369 0.257383 0.03998600000000002
1.1003170306786998 Glu 0.294315 0.267482 0.026832999999999996
0.8549350432323033 Glu 0.276262 0.323138 -0.04687599999999997
0.9022165785090244 Glu 0.296278 0.328389 -0.032111
0.9813062062840013 Glu 0.282836 0.288224 -0.005388000000000004
0.9309706187928732 Glu 0.288532 0.309926 -0.02139399999999997
0.8578368214470415 Glu 0.286961 0.334517 -0.04755599999999999
1.065207942995095 Glu 0.291655 0.273801 0.01785399999999998
1.1150424955067473 Glu 0.292828 0.262616 0.03021199999999996
0.9472610760104486 Glu 0.294458 0.310852 -0.01639400000000002
0.9682432386759228 Glu 0.286478 0.295874 -0.009396000000000015
0.9818768306446938 Glu 0.287956 0.293271 -0.005315000000000014
1.0185162185467358 Glu 0.287025 0.281807 0.005218
0.8980236328876883 Glu 0.275264 0.306522 -0.03125800000000001
1.171752105537149 Glu 0.290359 0.247799 0.04255999999999999
1.0011110147267839 Glu 0.300059 0.299726 3.330000000000277e-4
1.024807438261133 Glu 0.283927 0.277054 0.0068729999999999625
0.9323012215311648 Glu 0.291704 0.312886 -0.02118199999999998
1.0690667035022416 Glu 0.286357 0.267857 0.01849999999999996
0.8657198308394531 Glu 0.28905 0.333884 -0.04483400000000004
0.7997065950092442 Glu 0.278557 0.348324 -0.06976700000000002
0.9347005834244249 Glu 0.283891 0.303724 -0.01983299999999999
0.9854215130048524 Glu 0.280854 0.285009 -0.00415500000000002
0.8557155366704469 Glu 0.29805 0.348305 -0.050254999999999994
0.9457636566332219 Glu 0.288439 0.30498 -0.016540999999999972
1.0762695681656098 Glu 0.276174 0.256603 0.01957099999999995
1.014777907418462 Glu 0.299189 0.294832 0.004357
0.889943816006807 Glu 0.284483 0.319664 -0.03518100000000002
1.090276408210325 Glu 0.287471 0.263668 0.023802999999999963
0.9378238841048758 Glu 0.292089 0.311454 -0.01936500000000002
0.9261988082538227 Glu 0.278696 0.300903 -0.022206999999999977
0.9655411887450054 Glu 0.298919 0.309587 -0.01066800000000001
1.1217473730449559 Glu 0.291117 0.259521 0.03159600000000001
1.162229364546356 Glu 0.290734 0.250152 0.04058200000000001
1.113601067436621 Glu 0.305463 0.274302 0.031160999999999994
1.0987932366189213 Glu 0.287363 0.261526 0.025837
1.1769310095498493 Glu 0.297873 0.253093 0.044779999999999986
0.9640306537294016 Glu 0.284551 0.295168 -0.010616999999999988
1.0636397427796156 Glu 0.286151 0.26903 0.017120999999999997
1.0544312204929365 Glu 0.293696 0.278535 0.015161000000000036
1.0760102726792053 Glu 0.284906 0.26478 0.020125999999999977
1.0929533047614421 Glu 0.292506 0.267629 0.024876999999999982
0.9437067245444937 Glu 0.301754 0.319754 -0.01799999999999996
0.9531454720305672 Glu 0.295355 0.309874 -0.014519000000000004
0.9224383900207686 Glu 0.285146 0.309122 -0.023975999999999997
0.9069288072727728 Glu 0.289508 0.319218 -0.029710000000000014
0.8374890457355344 Glu 0.282877 0.337768 -0.05489100000000002
1.01188111286539 Glu 0.29289 0.289451 0.00343899999999997
0.9521637142577515 Glu 0.301595 0.316747 -0.015151999999999999
1.1860459516404134 Glu 0.295533 0.249175 0.04635799999999998
1.039399224738463 Glu 0.297369 0.286097 0.011272000000000004
0.9969344895332295 Glu 0.294315 0.29522 -9.049999999999891e-4
1.0036912434694782 Glu 0.276262 0.275246 0.0010160000000000169
0.9632989342124941 Glu 0.296278 0.307566 -0.01128800000000002
